,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
3517,WTSQ.SFE9CT,1997.03,1479.539,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3518,WTSQ.SFE9CT,1997.06,1546.75,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3519,WTSQ.SFE9CT,1997.09,1645.013,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3520,WTSQ.SFE9CT,1997.12,1738.832,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3521,WTSQ.SFE9CT,1998.03,1780.084,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3522,WTSQ.SFE9CT,1998.06,1815.653,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3523,WTSQ.SFE9CT,1998.09,1831.018,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3524,WTSQ.SFE9CT,1998.12,1783.597,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3525,WTSQ.SFE9CT,1999.03,1714.53,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3526,WTSQ.SFE9CT,1999.06,1729.236,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3527,WTSQ.SFE9CT,1999.09,1770.602,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3528,WTSQ.SFE9CT,1999.12,1772.52,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Trend,
3630,WTSQ.SFF1CA,1995.03,237.521,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3631,WTSQ.SFF1CA,1995.06,212.364,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3632,WTSQ.SFF1CA,1995.09,191.498,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3633,WTSQ.SFF1CA,1995.12,228.248,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3634,WTSQ.SFF1CA,1996.03,212.773,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3635,WTSQ.SFF1CA,1996.06,198.934,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3636,WTSQ.SFF1CA,1996.09,187.475,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3637,WTSQ.SFF1CA,1996.12,222.522,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3638,WTSQ.SFF1CA,1997.03,196.406,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3639,WTSQ.SFF1CA,1997.06,207.456,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3640,WTSQ.SFF1CA,1997.09,184.277,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3641,WTSQ.SFF1CA,1997.12,219.175,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3642,WTSQ.SFF1CA,1998.03,209.426,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3643,WTSQ.SFF1CA,1998.06,202.132,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3644,WTSQ.SFF1CA,1998.09,200.429,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3645,WTSQ.SFF1CA,1998.12,229.333,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3646,WTSQ.SFF1CA,1999.03,214.267,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3647,WTSQ.SFF1CA,1999.06,225.794,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3648,WTSQ.SFF1CA,1999.09,211.546,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3649,WTSQ.SFF1CA,1999.12,257.427,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Unadjusted,
3751,WTSQ.SFF1CS,1995.03,235.552,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3752,WTSQ.SFF1CS,1995.06,216.107,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3753,WTSQ.SFF1CS,1995.09,207.714,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3754,WTSQ.SFF1CS,1995.12,209.921,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3755,WTSQ.SFF1CS,1996.03,211.231,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3756,WTSQ.SFF1CS,1996.06,202.247,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3757,WTSQ.SFF1CS,1996.09,203.109,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3758,WTSQ.SFF1CS,1996.12,204.857,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3759,WTSQ.SFF1CS,1997.03,195.593,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3760,WTSQ.SFF1CS,1997.06,210.003,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3761,WTSQ.SFF1CS,1997.09,199.5,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3762,WTSQ.SFF1CS,1997.12,201.985,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3763,WTSQ.SFF1CS,1998.03,209.914,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3764,WTSQ.SFF1CS,1998.06,202.803,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3765,WTSQ.SFF1CS,1998.09,217.245,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3766,WTSQ.SFF1CS,1998.12,211.83,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3767,WTSQ.SFF1CS,1999.03,215.541,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3768,WTSQ.SFF1CS,1999.06,225.206,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3769,WTSQ.SFF1CS,1999.09,229.221,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3770,WTSQ.SFF1CS,1999.12,238.425,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
3872,WTSQ.SFF1CT,1995.03,233.523,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3873,WTSQ.SFF1CT,1995.06,218.152,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3874,WTSQ.SFF1CT,1995.09,208.525,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3875,WTSQ.SFF1CT,1995.12,209.767,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3876,WTSQ.SFF1CT,1996.03,209.062,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3877,WTSQ.SFF1CT,1996.06,204.384,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3878,WTSQ.SFF1CT,1996.09,203.325,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3879,WTSQ.SFF1CT,1996.12,201.718,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3880,WTSQ.SFF1CT,1997.03,200.582,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3881,WTSQ.SFF1CT,1997.06,201.508,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3882,WTSQ.SFF1CT,1997.09,201.711,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3883,WTSQ.SFF1CT,1997.12,203.217,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3884,WTSQ.SFF1CT,1998.03,205.723,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3885,WTSQ.SFF1CT,1998.06,208.531,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3886,WTSQ.SFF1CT,1998.09,212.076,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3887,WTSQ.SFF1CT,1998.12,214.191,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3888,WTSQ.SFF1CT,1999.03,216.16,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3889,WTSQ.SFF1CT,1999.06,223.558,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3890,WTSQ.SFF1CT,1999.09,230.828,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3891,WTSQ.SFF1CT,1999.12,236.984,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
3993,WTSQ.SFF9CA,1995.03,31.48,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
3994,WTSQ.SFF9CA,1995.06,26.79,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
3995,WTSQ.SFF9CA,1995.09,28.2,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
3996,WTSQ.SFF9CA,1995.12,26.92,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
3997,WTSQ.SFF9CA,1996.03,28.31,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
3998,WTSQ.SFF9CA,1996.06,26.2,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
3999,WTSQ.SFF9CA,1996.09,28.11,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
4000,WTSQ.SFF9CA,1996.12,25.89,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
